doc_id,keyword,adjective,lemma,context,context_sentiment,context_score,adj_lower
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0057,migrationspolitik.,gewalttätig,gewalttätig,"Wir haben ein Problem mit Aggressivität und Gewaltbereitschaft in der Gesellschaft. Das ist vor allem ein Problem mit Männern; denn ein Teil der Wahrheit ist: Es sind zum großen Teil, in manchen Fällen sogar ausschließlich Männer, die sich gegenüber Einsatzkräften gewalttätig verhalten. Kollege Lambrou sprach heute Morgen von einer verfehlten Migrationspolitik. Ich möchte ganz klar festhalten: Eine solche Argumentation führt in die völlig falsche Richtung. Es geht nicht um Migrationspolitik oder um Integrationspolitik. Wenn man diese falschen Plaketten benutzt, kann man keine fach- und lösungsorientierte Debatte mehr führen. Ich sage Ihnen auch, warum ich der Meinung bin, dass wirhier keine Migrationsdebatte",negative,0.8717147707939148,gewalttätig
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0057,migrationspolitik.,falsche,falsch,"Wir haben ein Problem mit Aggressivität und Gewaltbereitschaft in der Gesellschaft. Das ist vor allem ein Problem mit Männern; denn ein Teil der Wahrheit ist: Es sind zum großen Teil, in manchen Fällen sogar ausschließlich Männer, die sich gegenüber Einsatzkräften gewalttätig verhalten. Kollege Lambrou sprach heute Morgen von einer verfehlten Migrationspolitik. Ich möchte ganz klar festhalten: Eine solche Argumentation führt in die völlig falsche Richtung. Es geht nicht um Migrationspolitik oder um Integrationspolitik. Wenn man diese falschen Plaketten benutzt, kann man keine fach- und lösungsorientierte Debatte mehr führen. Ich sage Ihnen auch, warum ich der Meinung bin, dass wirhier keine Migrationsdebatte",negative,0.8717147707939148,falsche
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0057,migrationspolitik.,falschen,falsch,"Wir haben ein Problem mit Aggressivität und Gewaltbereitschaft in der Gesellschaft. Das ist vor allem ein Problem mit Männern; denn ein Teil der Wahrheit ist: Es sind zum großen Teil, in manchen Fällen sogar ausschließlich Männer, die sich gegenüber Einsatzkräften gewalttätig verhalten. Kollege Lambrou sprach heute Morgen von einer verfehlten Migrationspolitik. Ich möchte ganz klar festhalten: Eine solche Argumentation führt in die völlig falsche Richtung. Es geht nicht um Migrationspolitik oder um Integrationspolitik. Wenn man diese falschen Plaketten benutzt, kann man keine fach- und lösungsorientierte Debatte mehr führen. Ich sage Ihnen auch, warum ich der Meinung bin, dass wirhier keine Migrationsdebatte",negative,0.8717147707939148,falschen
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0057,migrationspolitik,gewalttätig,gewalttätig,"denn ein Teil der Wahrheit ist: Es sind zum großen Teil, in manchen Fällen sogar ausschließlich Männer, die sich gegenüber Einsatzkräften gewalttätig verhalten. Kollege Lambrou sprach heute Morgen von einer verfehlten Migrationspolitik. Ich möchte ganz klar festhalten: Eine solche Argumentation führt in die völlig falsche Richtung. Es geht nicht um Migrationspolitik oder um Integrationspolitik. Wenn man diese falschen Plaketten benutzt, kann man keine fach- und lösungsorientierte Debatte mehr führen. Ich sage Ihnen auch, warum ich der Meinung bin, dass wirhier keine Migrationsdebatte führen sollten: Die Übergriffe finden meist in größeren Städten statt, und der Großteil der Kinder und Jugendlichen, die dort",negative,0.9236647486686708,gewalttätig
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0057,migrationspolitik,falsche,falsch,"denn ein Teil der Wahrheit ist: Es sind zum großen Teil, in manchen Fällen sogar ausschließlich Männer, die sich gegenüber Einsatzkräften gewalttätig verhalten. Kollege Lambrou sprach heute Morgen von einer verfehlten Migrationspolitik. Ich möchte ganz klar festhalten: Eine solche Argumentation führt in die völlig falsche Richtung. Es geht nicht um Migrationspolitik oder um Integrationspolitik. Wenn man diese falschen Plaketten benutzt, kann man keine fach- und lösungsorientierte Debatte mehr führen. Ich sage Ihnen auch, warum ich der Meinung bin, dass wirhier keine Migrationsdebatte führen sollten: Die Übergriffe finden meist in größeren Städten statt, und der Großteil der Kinder und Jugendlichen, die dort",negative,0.9236647486686708,falsche
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0057,migrationspolitik,falschen,falsch,"denn ein Teil der Wahrheit ist: Es sind zum großen Teil, in manchen Fällen sogar ausschließlich Männer, die sich gegenüber Einsatzkräften gewalttätig verhalten. Kollege Lambrou sprach heute Morgen von einer verfehlten Migrationspolitik. Ich möchte ganz klar festhalten: Eine solche Argumentation führt in die völlig falsche Richtung. Es geht nicht um Migrationspolitik oder um Integrationspolitik. Wenn man diese falschen Plaketten benutzt, kann man keine fach- und lösungsorientierte Debatte mehr führen. Ich sage Ihnen auch, warum ich der Meinung bin, dass wirhier keine Migrationsdebatte führen sollten: Die Übergriffe finden meist in größeren Städten statt, und der Großteil der Kinder und Jugendlichen, die dort",negative,0.9236647486686708,falschen
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0058,migrationshintergrund,falschen,falsch,"Tisch nehmen, dann kommen Sie zu völlig falschen Schlussfolgerungen. (Zuruf DIE LINKE: Falsch!) Ich weiß noch, wie die GRÜNEN aufgeschrien haben, als es die CDU-Fraktion im Bundestag gewagt hat, nach den Vornamen der Täter zu fragen; und es wurde zu Recht auch darauf hingewiesen, dass einige dieser jungen Menschen einen Migrationshintergrund haben und schon in der zweiten oder dritten Generation hier in Deutschland leben. Ich habe nicht gesagt, dass die Einwanderungspolitik Deutschlands erst seit den letzten Jahren verfehlt ist. Wir hatten in den letzten Jahrzehnten keine klare Linie in der Einwanderungspolitik. (Beifall AfD) Klassische Einwanderungsländer, wie die USA, Kanada und Australien,",negative,0.977512776851654,falschen
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0058,migrationshintergrund,falsch,falsch,"Tisch nehmen, dann kommen Sie zu völlig falschen Schlussfolgerungen. (Zuruf DIE LINKE: Falsch!) Ich weiß noch, wie die GRÜNEN aufgeschrien haben, als es die CDU-Fraktion im Bundestag gewagt hat, nach den Vornamen der Täter zu fragen; und es wurde zu Recht auch darauf hingewiesen, dass einige dieser jungen Menschen einen Migrationshintergrund haben und schon in der zweiten oder dritten Generation hier in Deutschland leben. Ich habe nicht gesagt, dass die Einwanderungspolitik Deutschlands erst seit den letzten Jahren verfehlt ist. Wir hatten in den letzten Jahrzehnten keine klare Linie in der Einwanderungspolitik. (Beifall AfD) Klassische Einwanderungsländer, wie die USA, Kanada und Australien,",negative,0.977512776851654,falsch
047461152_20_2019-24_pdf_126_047461152_20_2019-24_pdf_126_0058,einwanderung.,abgelehnt,abgelehnt,"Generation hier in Deutschland leben. Ich habe nicht gesagt, dass die Einwanderungspolitik Deutschlands erst seit den letzten Jahren verfehlt ist. Wir hatten in den letzten Jahrzehnten keine klare Linie in der Einwanderungspolitik. (Beifall AfD) Klassische Einwanderungsländer, wie die USA, Kanada und Australien, schauen mit Fassungslosigkeit auf unsere Naivität beim Thema Einwanderung. (Zurufe SPD und DIE LINKE) Zum Schluss möchte ich Ihnen noch sagen: Selbstverständlich ist Bildung eine Strategie  eine von mehreren , diesen Auswüchsen zu begegnen. Frau Goldbach, hier wird aber der Staat massiv abgelehnt. Wir wollen eine wehrhafte Demokratie sein. Deshalb geht mir Ihr Verständnis für diese Straftäter zu",negative,0.8484671711921692,abgelehnt
047461152_20_2019-24_pdf_127_047461152_20_2019-24_pdf_127_0009,migrationspolitischer,falsche,falsch,"Nationen sind insgesamt 24,4 Millionen Menschen von der Katastrophe in der Türkei und in Syrien betroffen  24,4 Millionen Menschen. Die in Rede stehende unbürokratische Erteilung von Visen für einen Zeitraum von drei Monaten setzt bei allen von der Bundesregierung gesetzten Einschränkungen, was den Berechtigtenkreis angeht, in einer Zeit völliger migrationspolitischer Überforderung der Landkreise und Kommunen in Deutschland leider das völlig falsche Signal  das sehen wir sehr wohl.",negative,0.7617852091789246,falsche
047461152_20_2019-24_pdf_127_047461152_20_2019-24_pdf_127_0050,"flüchtlingspolitik,",gescheitert,gescheitert,"10404 Hessischer Landtag · 20. Wahlperiode · 127. Sitzung · 14. Februar 2023 hat: dass eine Flüchtlingspolitik, wie sie DIE LINKE fordert, schlicht und einfach brachial gescheitert ist. DIE LINKE ist weder bereit, Berechtigungen von Flüchtlingen näher zu prüfen, noch Abschiebungen vorzunehmen, wo sie wirklich notwendig und auch gesellschaftlich gefordert sind. Nein, meine Damen und Herren, bevor DIE LINKE einen solchen Weg geht, legt sie lieber Hand",negative,0.947828471660614,gescheitert
047461152_20_2019-24_pdf_127_047461152_20_2019-24_pdf_127_0050,flüchtlingen,gescheitert,gescheitert,"10404 Hessischer Landtag · 20. Wahlperiode · 127. Sitzung · 14. Februar 2023 hat: dass eine Flüchtlingspolitik, wie sie DIE LINKE fordert, schlicht und einfach brachial gescheitert ist. DIE LINKE ist weder bereit, Berechtigungen von Flüchtlingen näher zu prüfen, noch Abschiebungen vorzunehmen, wo sie wirklich notwendig und auch gesellschaftlich gefordert sind. Nein, meine Damen und Herren, bevor DIE LINKE einen solchen Weg geht, legt sie lieber Hand an unser Grundgesetz. Wer keine vernünftige Zuwanderungspolitik betreibt, wer seine sozialen Sicherungssysteme für jeden öffnet und wer zudem noch",negative,0.9644726514816284,gescheitert
047461152_20_2019-24_pdf_127_047461152_20_2019-24_pdf_127_0050,zuwanderungspolitik,gescheitert,gescheitert,"und einfach brachial gescheitert ist. DIE LINKE ist weder bereit, Berechtigungen von Flüchtlingen näher zu prüfen, noch Abschiebungen vorzunehmen, wo sie wirklich notwendig und auch gesellschaftlich gefordert sind. Nein, meine Damen und Herren, bevor DIE LINKE einen solchen Weg geht, legt sie lieber Hand an unser Grundgesetz. Wer keine vernünftige Zuwanderungspolitik betreibt, wer seine sozialen Sicherungssysteme für jeden öffnet und wer zudem noch auf der Basis von Corona- oder Umweltpolitik die eigene Wirtschaftskraft schwächt, damit eine Mangelwirtschaft und horrende Inflation schafft, der endet bei nicht mehr auskömmlichen Löhnen, bei teuren Mieten und bei Wohnungsnot, der hat höhere Zinsen und damit weniger",negative,0.9535034894943236,gescheitert
047461152_20_2019-24_pdf_127_047461152_20_2019-24_pdf_127_0050,"flüchtlingspolitik,",falsche,falsch,"wir lesen: Hält eine Notlage 18 Monate an, ist im Einzelfall die Anwendbarkeit des Hessischen Enteignungs-und Entschädigungsgesetzes (HEEG) zu prüfen. (Jan Schalauske (DIE LINKE): Das hat die schwarz- grüne Mehrheit hier eingebracht! Das ist die Gesetzeslage in Hessen!) Fantastische linke Welt: Man betreibt einfach weiter eine völlig falsche und fehlgeleitete Flüchtlingspolitik, schafft damit eine Notlage am Wohnungsmarkt, nimmt den Bürgern für linke, moralisch hochtrabende Projekte ihr Geld mit Steuern und Abgaben weg, erhöht die Kosten für das Bauen mit widersinnigen Bauvorschriften, ist verantwortlich für Inflation und damit reale Vermögensvernichtung, Mangelwirtschaft und höhere Zinsen, um dann mit dem Hessischen Enteignungs-und Entschädigungsgesetz dem",negative,0.9788193106651306,falsche
047461152_20_2019-24_pdf_128_047461152_20_2019-24_pdf_128_0025,migranten.,straffällig,straffällig,"zugegeben, dass Ibrahim A., der Messerstecher aus Brokstedt, längst hätte abgeschoben werden können. (Beifall AfD) Dieser Palästinenser war schon vorher straffällig geworden und in Haft gesessen. Zwei junge Menschen mussten ihr Leben lassen, weil Ibrahim nicht abgeschoben wurde. Wir haben unzählige solcher Fälle von ausreisepflichtigen, aber auf freiem Fuß befindlichen Migranten. (Zuruf BÜNDNIS 90/DIE GRÜNEN: Könnten Sie einmal zum Thema reden?) Wenn das BAMF seine Arbeit machen würde, könnte man nicht nur unschuldige Leben schützen, man könnte auch weitaus mehr Wohnraum zur Verfügung stellen.  Vielen Dank. (Beifall AfD) Vizepräsident Frank Lortz: Vielen Dank.  Das Wort hat Frau Kollegin Förster-Heldmann,",negative,0.9557214379310608,straffällig
047461152_20_2019-24_pdf_128_047461152_20_2019-24_pdf_128_0025,migranten.,ausreisepflichtigen,ausreisepflichtig,"zugegeben, dass Ibrahim A., der Messerstecher aus Brokstedt, längst hätte abgeschoben werden können. (Beifall AfD) Dieser Palästinenser war schon vorher straffällig geworden und in Haft gesessen. Zwei junge Menschen mussten ihr Leben lassen, weil Ibrahim nicht abgeschoben wurde. Wir haben unzählige solcher Fälle von ausreisepflichtigen, aber auf freiem Fuß befindlichen Migranten. (Zuruf BÜNDNIS 90/DIE GRÜNEN: Könnten Sie einmal zum Thema reden?) Wenn das BAMF seine Arbeit machen würde, könnte man nicht nur unschuldige Leben schützen, man könnte auch weitaus mehr Wohnraum zur Verfügung stellen.  Vielen Dank. (Beifall AfD) Vizepräsident Frank Lortz: Vielen Dank.  Das Wort hat Frau Kollegin Förster-Heldmann,",negative,0.9557214379310608,ausreisepflichtigen
047461152_20_2019-24_pdf_128_047461152_20_2019-24_pdf_128_0051,einwanderungspolitik,kriminellen,kriminell,"politisch-ideologischen Motiven vorangetriebene Inklusion ohne jegliches Augenmaß, Vertretungsstundenim Übermaß, sanierungsbedürftige Schulen mit mangelhafter Ausstattung sowie die Zunahme von Disziplinarverstößen und Mobbing bis hin zur psychischen und physischen Gewaltanwendung. So sieht leider die Realität an vielen unserer Schulen aus. (Beifall AfD) Es geht noch weiter. Es ist das Ergebnis Ihrer unverantwortlichen Einwanderungspolitik inklusive der tolerierten Wirkung (Zuruf Turgut Yüksel (SPD))  hören Sie einmal zu, Herr Yüksel , dass insbesondere in unseren Großstädten von kriminellen Clans kontrollierte Bezirke und zugehörige Brennpunktschulen entstanden, (Zuruf Stephan Grüger (SPD)) welche zumindest zum Teil ursächlich für den unübersehbaren Bildungsverfall sind. (Beifall AfD) Diesem Totalversagen wollen Sie",negative,0.9975098371505736,kriminellen
047461152_20_2019-24_pdf_129_047461152_20_2019-24_pdf_129_0015,asylbewerberleistungsgesetz,falsch,falsch,"Lieber Finanzminister, an drei Punkten muss ich mit Ihrer Wahrnehmung, die Sie hier vorgetragen haben, aufräumen, weil es einfach nicht stimmt, was Sie hier vorgetragen haben. Das muss man einmal deutlich sagen. Erstens ist es so  und das wissen Sie genau , dass die ukrainischen Flüchtlinge nicht über das Asylbewerberleistungsgesetz abgerechnet werden, sondern dass diese im SGB II sind und vom Bund bezahlt werden. (Beifall Freie Demokraten und SPD) Damit haben Sie also überhaupt nichts zu tun. Deshalb haben wir eine ganz andere Finanzierungssituation als noch vor zwei oder drei Jahren. Das ist einfach fachlich und sachlich falsch. (Minister Michael",negative,0.9918363690376282,falsch
047461152_20_2019-24_pdf_129_047461152_20_2019-24_pdf_129_0025,"asyl,",illegale,illegal,"ihren offenen Brief insgesamt politisch zu überleben. Mut zur Wahrheit bekommt einem als Politiker beim Thema illegale Masseneinwanderung in Deutschland in der Regel überhaupt nicht. Die Neue Zürcher Zeitung schrieb vor Kurzem: Man konnte es förmlich kommen sehen. Die vor allem in Deutschland stets unter moralischen Aspekten geführte Debatte über Asyl, Migration und Integration ist an einem Wendepunkt angelangt. Der Druck der Verhältnisse erzwingt geradezu einen realistischeren Blick auf die Zustände, (Beifall AfD) Weiter heißt es: Dass alles seine Grenzen hat, weiß der Menschenverstand seit je, aber nun wird ganz handgreiflich, dass man nicht in kurzer Zeit beliebig viele Zuwanderer aufnehmen",negative,0.918980062007904,illegale
047461152_20_2019-24_pdf_129_047461152_20_2019-24_pdf_129_0025,migration,illegale,illegal,"offenen Brief insgesamt politisch zu überleben. Mut zur Wahrheit bekommt einem als Politiker beim Thema illegale Masseneinwanderung in Deutschland in der Regel überhaupt nicht. Die Neue Zürcher Zeitung schrieb vor Kurzem: Man konnte es förmlich kommen sehen. Die vor allem in Deutschland stets unter moralischen Aspekten geführte Debatte über Asyl, Migration und Integration ist an einem Wendepunkt angelangt. Der Druck der Verhältnisse erzwingt geradezu einen realistischeren Blick auf die Zustände, (Beifall AfD) Weiter heißt es: Dass alles seine Grenzen hat, weiß der Menschenverstand seit je, aber nun wird ganz handgreiflich, dass man nicht in kurzer Zeit beliebig viele Zuwanderer aufnehmen kann,",negative,0.9765353798866272,illegale
047461152_20_2019-24_pdf_129_047461152_20_2019-24_pdf_129_0025,zuwanderer,bedrohliche,bedrohlich,"über Asyl, Migration und Integration ist an einem Wendepunkt angelangt. Der Druck der Verhältnisse erzwingt geradezu einen realistischeren Blick auf die Zustände, (Beifall AfD) Weiter heißt es: Dass alles seine Grenzen hat, weiß der Menschenverstand seit je, aber nun wird ganz handgreiflich, dass man nicht in kurzer Zeit beliebig viele Zuwanderer aufnehmen kann, ohne die gesellschaftlichen Verhältnisse in eine bedrohliche Schieflage zu bringen, ob im Sozial-, im Gesundheits- oder Bildungssystem, im ganz normalen Alltag, bei Kultur und Religion und im Arbeitsleben. Es ist übrigens seit 2015 die Alternative für Deutschland, die immer und immer wieder darauf hingewiesen hat. (Beifall AfD) Was",negative,0.908546507358551,bedrohliche
047461152_20_2019-24_pdf_129_047461152_20_2019-24_pdf_129_0025,migrationspolitik,illegale,illegal,"hingewiesen hat. (Beifall AfD) Was wurden wir von den anderen Parteien und Teilen der Medien jahrelang niedergemacht und ausgegrenzt, einfach, weil wir die Wahrheit thematisierten: Die illegale Masseneinwanderung überfordert mehr und mehr Bereiche unserer Gesellschaft. (Zuruf Jürgen Frömmrich (BÜNDNIS 90/DIE GRÜNEN)) Ich komme zum Ende. Eine echte Zeitenwende in Sachen Migrationspolitik ist dringend notwendig; denn die Fol",negative,0.951572597026825,illegale
047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0018,migranten,unkontrolliert,unkontrolliert,"Flüchtlingszustrom seit 2016, Wir brauchen endlich die von der Ampel versprochene Rückführungsoffensive. Lieber Herr Ministerpräsident, (Günter Rudolph (SPD): Er ist nicht da!) ich wäre schon froh, (Günter Rudolph (SPD): Er ist nicht da!  Gegenruf Jürgen Frömmrich (BÜNDNIS 90/DIE GRÜNEN): Er ist noch gar nicht weg!) wenn nicht immer mehr Migranten völlig unkontrolliert kommen würden. (Beifall AfD  Zuruf Günter Rudolph (SPD)  Weitere Zurufe  Glockenzeichen) Der Herr Ministerpräsident ist im Landtag. Er hört sicherlich am Bildschirm zu. (Jürgen Frömmrich (BÜNDNIS 90/DIE GRÜNEN): Natürlich!  Weitere Zurufe) Er zieht es vor, sich der Debatte nicht zu stellen. (Beifall AfD) Das",negative,0.9626075625419616,unkontrolliert
047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0018,ausländer!,unkontrollierte,unkontrolliert,"90/DIE GRÜNEN und SPD: Nein, nein!  Weitere Zurufe  Glockenzeichen) die sich auf der Flucht vor Krieg befinden oder auf der Suche nach einem besseren Leben (Jürgen Frömmrich (BÜNDNIS 90/DIE GRÜNEN): Nur so ein bisschen Hass und Hetze verbreiten!) unbedingt nach Deutschland kommen wollen, (Manfred Pentz (CDU): Nur die Ausländer!  Weitere Zurufe) weil es hier die höchsten Sozialleistungen gibt. (Beifall AfD) Wir kritisieren die Politiker, die diese völlig unkontrollierte Masseneinwanderung seit 2015 ohne Rücksicht auf die einheimische Bevölkerung zulassen, deren Aufgabe es eigentlich ist, Politik für diese einheimische Bevölkerung zu gestalten und deren Interessen wahrzunehmen. (Beifall AfD) Nach über",negative,0.9210808873176576,unkontrollierte
047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0024,"einwanderung,",massenhafte,massenhaft,"10824 Hessischer Landtag · 20. Wahlperiode · 132. Sitzung · 23. März 2023 So viel zu den Fakten, Herr Lambrou. Dass dieses Programm einen Pullfaktor haben könnte, dieses Narrativ wollen Sie gerne bedienen  nach dem Motto Massenhafte Einwanderung, unkontrolliert, Drama, Drama, bitte wählt alle die Rechtsextremen, damit wir endlich damit aufhören. Dieses Narrativ ist schon deshalb faktisch falsch, weil sich dieses Programm an nur eine Zielgruppe richtet und die Betroffenen eine Berechtigung nachweisen müssen. Deshalb ist dieses Narrativ falsch, und es zeigt, Herr Lambrou, dass das zutrifft, was",negative,0.964689075946808,massenhafte
047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0024,"einwanderung,",unkontrolliert,unkontrolliert,"10824 Hessischer Landtag · 20. Wahlperiode · 132. Sitzung · 23. März 2023 So viel zu den Fakten, Herr Lambrou. Dass dieses Programm einen Pullfaktor haben könnte, dieses Narrativ wollen Sie gerne bedienen  nach dem Motto Massenhafte Einwanderung, unkontrolliert, Drama, Drama, bitte wählt alle die Rechtsextremen, damit wir endlich damit aufhören. Dieses Narrativ ist schon deshalb faktisch falsch, weil sich dieses Programm an nur eine Zielgruppe richtet und die Betroffenen eine Berechtigung nachweisen müssen. Deshalb ist dieses Narrativ falsch, und es zeigt, Herr Lambrou, dass das zutrifft, was",negative,0.964689075946808,unkontrolliert
047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0024,"einwanderung,",falsch,falsch,"10824 Hessischer Landtag · 20. Wahlperiode · 132. Sitzung · 23. März 2023 So viel zu den Fakten, Herr Lambrou. Dass dieses Programm einen Pullfaktor haben könnte, dieses Narrativ wollen Sie gerne bedienen  nach dem Motto Massenhafte Einwanderung, unkontrolliert, Drama, Drama, bitte wählt alle die Rechtsextremen, damit wir endlich damit aufhören. Dieses Narrativ ist schon deshalb faktisch falsch, weil sich dieses Programm an nur eine Zielgruppe richtet und die Betroffenen eine Berechtigung nachweisen müssen. Deshalb ist dieses Narrativ falsch, und es zeigt, Herr Lambrou, dass das zutrifft, was",negative,0.964689075946808,falsch
047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0024,"einwanderung,",falsch,falsch,"10824 Hessischer Landtag · 20. Wahlperiode · 132. Sitzung · 23. März 2023 So viel zu den Fakten, Herr Lambrou. Dass dieses Programm einen Pullfaktor haben könnte, dieses Narrativ wollen Sie gerne bedienen  nach dem Motto Massenhafte Einwanderung, unkontrolliert, Drama, Drama, bitte wählt alle die Rechtsextremen, damit wir endlich damit aufhören. Dieses Narrativ ist schon deshalb faktisch falsch, weil sich dieses Programm an nur eine Zielgruppe richtet und die Betroffenen eine Berechtigung nachweisen müssen. Deshalb ist dieses Narrativ falsch, und es zeigt, Herr Lambrou, dass das zutrifft, was",negative,0.964689075946808,falsch
047461152_20_2019-24_pdf_133_047461152_20_2019-24_pdf_133_0038,flucht,gefährliche,gefährlich," ein ethischer Super-GAU und eine Verabschiedung vom Menschenrecht auf Asyl. Sie hat ein klares Ziel: Fliehende Menschen sollen nicht in die EU kommen. Grenzen statt Menschen sollen geschützt werden. Schon jetzt ist die Lage an Europas Außengrenzen dramatisch. Von Januar bis März 2023 starben so viele Menschen bei der Flucht über das Mittelmeer wie seit sechs Jahren nicht mehr. Zum 1. Mai waren es 1.074 Menschen, und seit2014 haben über 20.000 Menschen die gefährliche Überfahrt über das Mittelmeer nicht überlebt  eine menschliche Katastrophe. Das Mittelmeer ist zum Massengrab der Europäischen Union geworden. Trotzdem reicht das der EU als Abschreckung",negative,0.7635481953620911,gefährliche
047461152_20_2019-24_pdf_133_047461152_20_2019-24_pdf_133_0038,geflüchteten,gefährliche,gefährlich,"wie seit sechs Jahren nicht mehr. Zum 1. Mai waren es 1.074 Menschen, und seit2014 haben über 20.000 Menschen die gefährliche Überfahrt über das Mittelmeer nicht überlebt  eine menschliche Katastrophe. Das Mittelmeer ist zum Massengrab der Europäischen Union geworden. Trotzdem reicht das der EU als Abschreckung und Abschottung vor Geflüchteten nicht aus. Bereits 2015 wurden die EU-Hotspots in Italien und in Griechenland etabliert. Die Lager dienen vor allen Dingen dazu, den EU-Türkei- Deal umzusetzen. Dafür wurde ein Grenzschnellverfahren etabliert. Während das Verfahren läuft, ist es den Schutzsuchenden grundsätzlich verboten, die Inseln zu verlassen,",negative,0.9682639241218568,gefährliche
047461152_20_2019-24_pdf_134_047461152_20_2019-24_pdf_134_0010,geflüchtete,arbeitslosen,arbeitslos,"von Windkraftanlagen. Das könnte die Angelegenheit beschleunigen. Wenn hier der Fachkräftemangel beklagt wird, kann ich sagen: Wir haben im Moment eine Erwerbslosenzahl von rund 2,5 Millionen Menschen. Wenn man die verdeckte Arbeitslosigkeit einrechnet, stellt man fest, dass die Zahl der Arbeitslosen bei über 3 Millionen liegt. Gleichzeitig haben wir viele Geflüchtete in diesem Land. All diese Menschen müssten überhaupt erst einmal ausgebildet werden, bevor man ein selektives Einwanderungsgesetz schafft, bei dem man sich auf der einen Seite die Hochqualifizierten heraussucht und auf der anderen Seite Geflüchtete zurückschickt. Das ist nicht unsere Position, meine Damen und Herren. (Beifall DIE LINKE) Es wird",negative,0.9830896854400636,arbeitslosen
047461152_20_2019-24_pdf_134_047461152_20_2019-24_pdf_134_0010,einwanderungsgesetz,arbeitslosen,arbeitslos,"haben im Moment eine Erwerbslosenzahl von rund 2,5 Millionen Menschen. Wenn man die verdeckte Arbeitslosigkeit einrechnet, stellt man fest, dass die Zahl der Arbeitslosen bei über 3 Millionen liegt. Gleichzeitig haben wir viele Geflüchtete in diesem Land. All diese Menschen müssten überhaupt erst einmal ausgebildet werden, bevor man ein selektives Einwanderungsgesetz schafft, bei dem man sich auf der einen Seite die Hochqualifizierten heraussucht und auf der anderen Seite Geflüchtete zurückschickt. Das ist nicht unsere Position, meine Damen und Herren. (Beifall DIE LINKE) Es wird gefordert, die Kinderbetreuung zu verbessern. Ich kann nur sagen, wir sind sehr dafür. Aber auch das kostet",negative,0.9974824786186218,arbeitslosen
047461152_20_2019-24_pdf_134_047461152_20_2019-24_pdf_134_0010,geflüchtete,arbeitslosen,arbeitslos,"fest, dass die Zahl der Arbeitslosen bei über 3 Millionen liegt. Gleichzeitig haben wir viele Geflüchtete in diesem Land. All diese Menschen müssten überhaupt erst einmal ausgebildet werden, bevor man ein selektives Einwanderungsgesetz schafft, bei dem man sich auf der einen Seite die Hochqualifizierten heraussucht und auf der anderen Seite Geflüchtete zurückschickt. Das ist nicht unsere Position, meine Damen und Herren. (Beifall DIE LINKE) Es wird gefordert, die Kinderbetreuung zu verbessern. Ich kann nur sagen, wir sind sehr dafür. Aber auch das kostet richtig viel Geld; ich komme nachher noch einmal darauf zu sprechen. Das Gleiche gilt für die berufliche Bildung.",negative,0.9941548705101012,arbeitslosen
047461152_20_2019-24_pdf_135_047461152_20_2019-24_pdf_135_0024,einwanderer,illegale,illegal,"Tor geöffnet hat und die nach wie vor zu Abertausenden in unser Land einströmen, hat die Genfer Flüchtlingskonvention nicht das Geringste zu tun. (Beifall AfD  Jürgen Frömmrich (BÜNDNIS 90/ DIE GRÜNEN): Wir reden über Asyl!) Das muss sogar die deutsche Gerichtsbarkeit erkennen. Daher kommt es, dass so viele illegale Einwanderer hierzulande nur geduldet sind. Aber der Duldungsstatus mit Anspruch auf Sozialleistungen und ausbleibende Abschiebung ist keine Lösung für die Migrationskrise, die wir seit einem Jahrzehnt erleben. (Beifall AfD) Wir erinnern uns alle daran, wie der pseudokonservative Horst Seehofer die Abschiebung von gerade einmal 69 Afghanen an seinem 69. Geburtstag als",negative,0.9403737783432008,illegale
