text,label
"die Straße. Mit dem Zeppelin sind noch relativ we- nige gekommen. (Beifall bei der FDP und der CDU) Meine Damen und Herren, darum geht es doch auch: dass wir an dieser Stelle keine Ideologien aufbauen, die man nicht einhalten kann. Ich bin geborener Nordhesse, bin dort aufgewachsen. Wenn ich sehe, was die Sozialdemo- kraten in diesem Bereich, gerade beim Flughafen Kassel- Calden,in diesen Koalitionsvertrag hineingeschrieben ha- ben, wie sie sich von den GRÜNEN über den Tisch haben ziehen lassen, (Mürvet Öztürk (BÜNDNIS 90/DIE GRÜNEN): Haha!) dann habe ich nicht die Empfindung, dass die Sozialde- mokraten es mit Nordhessen gut gemeint haben. Das ist das Gegenteil. (Beifall bei der FDP und der CDU) Unsere Botschaft an die Menschen ist: Ja, wir werden die Infrastruktur in diesem Land ausbauen. Wir wollen un- sere Hausaufgaben machen. Wir wollen, dass die Wirt- schaft es so einfach wie möglich hat, in diesem Land zu in- vestieren. Wir wollen ein wirtschaftsfreundliches Land sein, auch wenn ich weiß, dass das für Frau Wissler viel- leicht eher ein Schimpfwort ist.Aber für eine bürgerliche Koalition aus CDU und FDP ist das die Grundlage für al- les. Wir sind ein wirtschaftsfreundliches Land, und wir freuen uns, wenn Menschen in diesem Bundesland inves- tieren. (Beifall bei der FDP und der CDU) Meine sehr verehrten Damen und Herren, wir werden auch den Menschen in diesem Bundesland ein hohes Maß an Mobilität geben. Es geht nicht nur darum, Menschen einzuladen, nach Hessen zu kommen. Nein, wir wollen auch die Mobilität, die wir haben, weiter ausbauen. Wir wissen, dass Hessen ein Flächenland ist, wo es im Vogels- berg und in anderen Bereichen – Herr Kollege, Sie wissen das – dringend erforderlich ist, dass wir in Infrastruktur investieren. (Zuruf des Abg. Manfred Görig (SPD)) Hessischer Landtag · 18.Wahlperiode · 2. Sitzung · 18. Februar 2009 Denn wenn Leute zur Arbeit fahren, müssen sie auch die Möglichkeit haben, diesen Arbeitsplatz zeitnah zu errei- chen. Es ist unsere Pflicht als Landespolitiker, diese Auf- gabe zu erledigen. (Beifall bei der FDP und bei Abgeordneten der CDU) Wir haben dafür auch viele Maßnahmen im Konjunktur- paket – – (Wortwechsel",NON_HATE
"ist Abg. Sorge. – Auch hier verzich- ten wir auf die Berichterstattung. Dieser Antrag soll an den Ausschuss für Wissenschaft und Kunst zurücküberwiesen werden. – Ich sehe da keinen Widerspruch, dann verfahren wir so. Wir kommen zu Tagesordnungspunkt 54: Beschlussempfehlung und Bericht des Ausschusses für Umwelt, ländlichen Raum und Verbraucherschutz zu dem Antrag der Fraktion der FDP betreffend schnelle Ent- scheidung für Gewinnung von Energie aus Getreidever- brennung in Hessen – Drucks. 16/5672 zu Drucks. 16/5147 – Der Berichterstatter ist Herr Kollege Becker (Nidda). – Auch hier verzichten wir auf die Berichterstattung und kommen zur Abstimmung. Wer dieser Beschlussempfehlung die Zustimmung geben möchte, den bitte ich um das Handzeichen. – Das sind CDU und FDP. Gegenstimmen? – Das sind SPD und BÜNDNIS 90/DIE GRÜNEN. Damit ist auch diese Be- schlussempfehlung angenommen. Wir kommen zu Tagesordnungspunkt 55: Beschlussempfehlung und Bericht des Ausschusses für Umwelt, ländlichen Raum und Verbraucherschutz zu dem Antrag der Fraktion der CDU betreffend umsichtige und nachhaltige Umweltpolitik in Hessen – Drucks. 16/5673 zu Drucks. 16/5414 – Die Berichterstatterin ist hier Frau Abg. Müller-Klepper. – Auch hier verzichten wir auf die Berichterstattung. Wer dieser Beschlussempfehlung die Zustimmung geben möchte, den bitte ich um das Handzeichen. – Das ist die CDU-Fraktion. Gegenstimmen? – Das sind SPD und BÜNDNIS 90/DIE GRÜNEN. Enthaltungen? – Das ist die FDP-Fraktion. Auch diese Beschlussempfehlung ist damit angenommen. Wir kommen zu Tagesordnungspunkt 56: Beschlussempfehlung und Bericht des Ausschusses für Umwelt, ländlichen Raum und Verbraucherschutz zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN be- treffend fehlende nachhaltige Umweltpolitik schwächt den Standort Hessen – Drucks. 16/5674 zu Drucks. 16/5509 – Auch hier ist die Berichterstatterin Frau Kollegin Müller- Klepper. – Auch hier verzichten wir auf die Berichterstat- tung. Wer dieser Beschlussempfehlung die Zustimmung geben möchte, den bitte ich um das Handzeichen. – Das sind CDU und FDP. Gegenstimmen? – SPD und BÜNDNIS 90/DIE GRÜNEN. Damit ist auch diese Beschlussemp- fehlung angenommen. Wir kommen zu Tagesordnungspunkt 57: Beschlussempfehlung und Bericht des Ausschusses für Umwelt, ländlichen Raum und Verbraucherschutz zu dem Dringlichen Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN betreffend Stroh und Getreide als Biobrenn- stoffe in Kleinfeuerungsanlagen – Drucks. 16/5675",NON_HATE
"Freitag aufgerufen hatte und an dem 2.000 Moschee-Gemeinden in vielen Städten teilge- nommen haben, hat die muslimische Glaubensgemein- schaft ein kraftvolles Zeichen gesetzt. Die breite Beteiligung der größten muslimischen Dach- bzw. Glaubensorganisationen an dem Aktionstag und den Kundgebungen in sieben Städten ist ein deutliches Signal, sowohl nach innen, also in die muslimischen Glaubensge- meinschaften, wie auch nach außen in unsere gemeinsame Zivilgesellschaft in Deutschland. Wir als FDP-Fraktion haben in den Debatten der vergange- nen Monate stets deutlich gemacht, dass wir der festen Überzeugung sind, dass die weit überwiegende Mehrheit der in Deutschland lebenden Muslime und der deutschen Muslime fest auf dem Boden der freiheitlich-demokrati- schen Grundordnung steht und weder Gemeinsamkeiten zu religiösen Extremisten hat noch solche sucht. Ich glaube, diese Auffassung teilen alle Fraktionen in diesem Hause. (Allgemeiner Beifall) Meine sehr geehrten Damen und Herren, die Mehrheit der Muslime distanziert sich, aber das reicht nicht – das sind nicht meine Worte, sondern die des von dem Kollegen Frömmrich schon zitierten Vorsitzenden des Zentralrats der Muslime Aiman Mazyek. Der Leiter des Landesverbandes Hamburg der DITIB, Ze- keriya Altug, spricht gar von einer Deutungshoheit des Is- lam durch Extremisten, die ihm die Mehrheit der friedlie- benden Muslime in Deutschland wieder entreißen müsse. Dies ist eine klare Botschaft, gerade auch an die jungen Muslime, die von vermeintlichen geistlichen Führern wie Pierre Vogel auf den Irrweg gelotst und dann in Krisenge- biete im Irak oder Syrien direkt in den Tod und ins Verder- ben geschickt werden. Es ist vor allem aber auch ein unbedingt notwendiges Si- gnal nach innen, in die eigenen Gemeinden hinein. Auch das sage nicht ich, sondern eben dieser Zekeriya Altug in einem Interview mit der „Welt“ und „Hürriyet“ vom 17. September, also der letzten Woche. Ich darf zitieren. Er hat dort gesagt: Wir wollen unsere eigene Gemeinde sensibilisieren und eine einheitliche Haltung der Muslime in Deutschland dadurch erreichen, … All das unterstützen wir ausdrücklich. Wir fühlen uns be- stärkt darin, dass der von uns eingebrachte Antrag auf eine umfassende Anhörung des Landtags zum Thema Salafis- mus, der insbesondere auch die islamischen Religionsge- meinschaften in Deutschland einbindet, der richtige Schritt ist.",NON_HATE
"Die kommunale Familie wartet mit Spannung auf die Ergebnisse aus den Arbeitsgruppen zur Neugestaltung des KFA. Darauf wurde heute Morgen schon sehr einge- hend hingewiesen. Den einen ein bisschen wegnehmen, den anderen ein bisschen dazugeben, eine sehr fantasievol- le Einschätzung von Pflicht- und freiwilligen Aufgaben und der Versuch, den Streit in die Städte, Gemeinden und Kreise zu verlagern und als Land außen vor zu bleiben: So einfach wird es nicht sein, und so einfach werden wir Sie als Landesregierung nicht aus der Verantwortung entlas- sen. (Beifall bei der SPD) Man hört aus den Diskussionen in den Arbeitsgruppen rund um die Reform des KFA, dass die Landesregierung über die Zahl der Aufgaben, die die Gemeinden, Städte und Kreise zu leisten haben, überrascht ist. Es kursiert die Zahl von 4.000 pflichtigen Aufgaben. Mich überrascht nicht, dass Sie überrascht sind, denn genau das hat das Als- feld-Urteil festgestellt: Das Land weiß nicht, was vor Ort geleistet wird und für wie viele Aufgaben die Städte, Ge- meinden und Kreise in der Vergangenheit von der Landes- regierung die finanzielle und organisatorische Verantwor- tung auferlegt bekommen haben. Ich hoffe, Herr Minister Schäfer ist in der Zwischenzeit besser informiert. Er berichtet ja regelmäßig in den Aus- schusssitzungen. Er hat das auch heute Morgen im An- schluss an die Debatte getan. Er hat dargestellt, dass sich die Redemanuskripte von Herrn Schmitt ständig wieder- holten. Ich kann dazu nur sagen: Nicht die Wiederholun- gen in den Redemanuskripten von Herrn Schmitt sind das Problem, sondern die kommunalfeindliche Politik der Lan- desregierung ist seit Jahren das Problem. Deshalb werden wir nicht müde, das immer wieder und bei jedem geeigne- ten Tagesordnungspunkt anzusprechen. (Beifall bei der SPD) Vizepräsident Frank Lortz: Vielen Dank, Kollege Holschuh. – Das Wort hat der Abg. Alexander Bauer, CDU-Fraktion. Alexander Bauer (CDU): Hochverehrter Herr Präsident, meine sehr verehrten Da- men und Herren! Lassen Sie uns kurz über den Hinter- grund dieses Gesetzes sprechen. Man muss sich in die Zeit des Jahres 2009 zurückversetzen: Weltweit gab es eine der schwersten Rezessionen der Nachkriegszeit. Dieses Land stand vor gewaltigen Herausforderungen. Wir haben nach wie vor die finanziellen Auswirkungen dieser Situation",NON_HATE
"Es gibt eine Vielzahl von Angelegenheiten, bei denen man, die Zahlen beach- tend, intelligent schauen und sich fragen muss, ob es nicht sinnvoller wäre, sich von der Beteiligung oder der Immo- bilie zu trennen, anstatt zusätzlich Schulden zu machen. Denn Sie machen zusätzlich Schulden. Damit das hier im Raum keiner falsch versteht, will ich es noch einmal sa- gen: Wir reden nicht darüber, dass Roland Koch und sein Kabinett im Jahre 2004 weniger Schulden machen wollen. Vielmehr reden wir nur darüber, dass nicht mehr ganz so viele Schulden gemacht werden. Schulden werden also auf alle Fälle gemacht werden. Sie liegen in der Größen- ordnung von 800 Millionen c. Das ist die jetzt genannte Zahl. Das wird auf alle Fälle zunächst einmal obendrauf kommen. Ich hatte vorhin schon etwas dazu gesagt. Herr Ministerpräsident, ein anderes Bild versucht nur noch die Propagandaabteilung aufrechtzuerhalten. Der Rest der Truppe weiß schon, dass das so nicht funktioniert. Zum Personal will ich nichts mehr sagen. Ich habe eben schon bei den Kollegen Walter und Al-Wazir angemahnt, dass bei uns eine Gebühr für die Nutzung des Wortes Per- sonalmobbingagentur zu zahlen ist.Denn das ist dafür das richtige Wort. Es wurde von Roland von Hunnius, einem Mitglied der FDP-Fraktion, erfunden. (Beifall bei Abgeordneten der FDP) Er wollte damit beschreiben, dass man mit den Menschen nicht so umgehen kann, wie man es zurzeit macht. Dies gilt insbesondere auch deshalb, weil man weiß, dass die Festlegung der Zahl, wie viele Menschen eine Behörde einzubringen hat, relativ gegriffen ist. Ich möchte in die- sem Zusammenhang nur darauf verweisen, dass die Re- gierungspräsidien eine bestimmte Zahl an Personal ein- zubringen haben, ohne dass jemand genau weiß, warum gerade in dieser Höhe und nicht in einer anderen. Meine sehr verehrten Damen und Herren,lassen Sie mich zum Abschluss meiner Rede für die FDP-Fraktion noch Folgendes sagen. Obwohl ich eine Stunde Redezeit hatte, muss ich sagen: Die Zeit rast. – Lieber Franz Josef, ich habe mein Versprechen nur bedingt gehalten. (Dr. Franz Josef Jung (Rheingau) (CDU) und Frank Gotthardt (CDU): Nicht eingehalten!) Ich werde jetzt aber bald zum Schluss meiner Rede kom- men. Ich möchte",NON_HATE
Lübcke . . . . . . . . 6240 Rauchverbot an Schulen Dr.Walter Lübcke . . . . . . . . . . . . . . . . . . 6240 Ministerin Karin Wolff . . . . . . . . . . . . . . . 6240 Mark Weinmeister . . . . . . . . . . . . . . . . . . 6240 Kordula Schulz-Asche . . . . . . . . . . . . . . . . 6240 Frage 538 – Abg. Peter Beuth . . . . . . . . . . . . 6241 Lehrerfortbildungsmaßnahmen Peter Beuth . . . . . . . . . . . . . . . . . . . . . . 6241 Ministerin Karin Wolff . . . . . . . . . . . . . . . 6241 Frage 539 – Abg. Judith Lannert . . . . . . . . . . 6241 Vogelgrippe Judith Lannert . . . . . . . . . . . . . . . . . . . . 6241 Minister Wilhelm Dietzel . . . . . . . . . . . . . . 6241 Petra Fuhrmann . . . . . . . . . . . . . . . . . . . 6241 Frage 540 – Abg. Klaus Dietz . . . . . . . . . . . . 6241 Biomasseprojekte Klaus Dietz . . . . . . . . . . . . . . . . . . . . . . 6242 Minister Wilhelm Dietzel . . . . . . . . . . . . . . 6242 Bernhard Bender . . . . . . . . . . . . . . . . . . 6242 Norbert Schmitt . . . . . . . . . . . . . . . . . . . 6242 Frage 541 – Abg.Armin Klein (Wiesbaden),HATE
"Rückgang der Armut können in diesem Land die Probleme nicht als gelöst betrachtet werden. Man kann doch auch nicht darauf verzichten, Konzepte zu entwi- ckeln, wie damit umgegangen werden kann. Man kann doch nicht diesen Beirat mit Füßen treten und diese Kom- petenz nicht heranziehen, um uns stattdessen ein Monster von Datengrab vorzulegen. Meine Damen und Herren, genau das ist der falsche Ansatz. In der Sozialpolitik kommt es auf ein bisschen mehr an, als Zahlen zu sam- meln, und dann auch noch so unvollständig. Das Mindeste wäre gewesen, zu versuchen, eine Sozial - kartierung vorzunehmen. Sozialpolitik findet am Ende immer im regionalen Umfeld der Betroffenen statt. Wäh- rend einzelne Kommunen hoch engagiert und mit großem Aufwand sich selbst darum kümmern, druckt das Land in seinem Landessozialbericht noch einmal die Sozialstatis- tik ab. Das war es. Genau das, was man bräuchte, um Handlungsempfehlun- gen entwickeln zu können, wird an dieser Stelle nicht her- ausgebracht. Dieser Landessozialbericht erfüllt in keiner Weise die Vereinbarungen. Er erfüllt in keiner Weise den Beschluss des Landtags. Er erfüllt in keiner Weise das, worauf wir uns – Herr Bocklet hat darauf verwiesen – in einem nicht ganz mühelosen und sehr ernsthaft geführten konsensualen Prozess verständigt haben. Herr Staatsmi- nister, das macht es so unverständlich, warum Sie uns nicht mehr vorlegen mögen als diese Sammlung von viel Papier. Meine Damen und Herren, es gibt Empfehlungen. Glück- licherweise gibt es noch andere außer dieser Hessischen Landesregierung. Die Friedrich-Ebert-Stiftung hat, wäh- rend Sie sich darauf beschränken, Daten zu sammeln, eine Kommission ins Leben gerufen, die einen umfangreichen Empfehlungsbericht produziert hat, in dem all das steht, was bei Ihnen fehlt, Herr Staatsminister. Ich werde Ihnen ein Exemplar schicken, vielleicht kann man das einarbei- ten, dann kommt man ein ganzes Stück weiter. (Günter Rudolph (SPD): Das nutzt auch nichts!) Die Sozialpolitik in diesem Land verdient ein anderes Ni- veau als das, was mit diesem Bericht zum Ausdruck ge- kommen ist. Sie verdient eine Perspektive, Ideen und langfristige Orientierungen, aus denen eine Neukonzep- tion der Sozialpolitik entwickelt werden kann, die sich den Herausforderungen unserer Gesellschaft angemessen stellt. Ein dickes Paket Papier, das sich",NON_HATE
"Rahmen des Kommunalen Finanzausgleichs angeprangert worden ist; das wird überhaupt nicht ausgeschlossen. Insofern geht Ihre Kritik doch ins Leere. Dieser Haushalt ist verfas- sungsgemäß, und zwar mit der Verfassungsgrenze, die der Finanzminister zugrunde gelegt hat. (Beifall bei der FDP und der CDU) Herr Schmitt, ich sehe einer Klage sehr gelassen entge- gen, die Sie im Prinzip ja indirekt angekündigt haben, in- dem Sie die Verfassungsmäßigkeit des Haushalts anpran- gern. Natürlich gibt es andere Unwägbarkeiten im Haushalt bzw. unangenehme Bereiche, die ich einmal darlegen will, z. B. die Frage des Länderfinanzausgleichs; der Finanzmi- nister hat darauf aufmerksam gemacht. Nach wie vor ist das ein Dorn im Auge des Bundeslandes Hessen. Wenn die neue grün-rote Landesregierung in Baden-Württem- berg in der Zwischenzeit dazu übergeht – – (Zuruf des Abg. Thorsten Schäfer-Gümbel (SPD)) – Ach, Herr Schäfer-Gümbel, warten wir doch die Ent- wicklung ab. Ihr persönlicher Optimismus in Ehren, aber ich glaube, Umfragen sind noch keine Wahlergebnisse. Aus diesem Grunde sehen wir der Entwicklung sehr ge- lassen entgegen. (Beifall bei der FDP und der CDU – Thorsten Schä- fer-Gümbel (SPD): Genießen Sie Ihre letzten Auf- tritte in diesem Parlament!) Nur, meine Damen und Herren, wohin führt denn Grün- Rot? Sie gehen von Ihrer eigenen Überzeugung ab, dass der Länderfinanzausgleich in der jetzigen Form kein ge- eignetes Finanzverteilungssystem unter den Ländern ist, indem Sie versuchen, Ihre grüne Klientel in anderen Bundesländern zu schützen. (Thorsten Schäfer-Gümbel (SPD): Fangen Sie schon einmal an, abzuzählen!) Es gibt kein Anreizsystem in diesem Länderfinanzaus- gleich. Es sorgt dafür, dass Mehreinnahmen bei schwä- cheren Ländern zu deutlich geringeren Einnahmen füh- ren – das kann doch am Ende nicht vernünftig sein. (Beifall bei der FDP und der CDU) Deswegen werden wir als Land Hessen auf dem Weg, den wir eingeschlagen haben – auch in der Frage der Positio- Hessischer Landtag · 18. Wahlperiode · 83. Sitzung · 14. September 2011 nierung zum Länderfinanzausgleich –, weiter voranschrei- ten und im Notfall eben auch den Klageweg gehen. (Zuruf des Abg. Norbert Schmitt (SPD)) Der Haushalt wird begleitet. Wir werden das Ziel einer Nullverschuldung nur erreichen, wenn wir begleitende Maßnahmen in der Haushaltsstruktur vornehmen.",NON_HATE
"Schluss stellt sich aber auch eine Frage:Wenn als Ultima Ratio nur der Abschuss übrig bleibt, dann braucht man auch eine Rechtsgrund- lage für den, der das zu entscheiden hat. Er muss für seine Entscheidung eine Rechtsgrundlage haben. Eine weitere Frage betrifft die individuelle Strafbarkeit. Auf dieses Thema treffen wir auch an dieser Stelle wieder. Ich vermag, ehrlich gesagt, etwas nicht einzusehen. Ich habe gerade noch einmal in das HSOG geschaut. Wenn man sich das HSOG anschaut, wird man feststellen, dass es schon faszinierend ist, dass es Seite um Seite Vorschrif- ten für manches gibt, bei dem es sich um einen vergleichs- weise kleinen Eingriff handelt. Da wird detailliert gere- gelt, was der Polizeibeamte darf und was nicht. Das reicht von der Geschwindigkeitsüberwachung bis zur Video- überwachung. Wenn es aber um den denkbar schwersten Fall geht, dann darf sich das Parlament nicht verweigern, eine grundsätzliche Entscheidung zu treffen. (Beifall bei Abgeordneten der CDU und des Abg. Jörg-Uwe Hahn (FDP)) Insofern würden wir dann wirklich die Polizei alleine las- sen. Genau das wollen wir nicht. Hier hat jeder zitiert, was er einmal vor Jahren gesagt hat. Auch ich war einmal innenpolitischer Sprecher einer Op- positionsfraktion. Ich habe meine Position immer vertre- ten. Herr Kollege Hahn teilte damals noch nicht ganz diese Position. Herr Kollege Posch teilte sie auch nicht. Aber ich bedanke mich dafür, dass die Freien Demokra- ten heute diese Position einnehmen. (Jörg-Uwe Hahn (FDP): Bitte schön!) Ich möchte mich nun den Kolleginnen und Kollegen der SPD zuwenden. Lieber Herr Schaub, während man Ihnen zugehört hat, hat man wirklich Zweifel daran bekommen, zu glauben, dass Sie das ernst meinen. Sie machen sich doch lächerlich. Sie haben hier erklärt, die Einführung ei- ner solchen Regelung sei dringend notwendig, und Sie hätten uns bei diesem Thema erst zum Laufen bringen müssen. (Heiterkeit bei Abgeordneten der CDU) Ich will Ihnen dazu etwas sagen. Die Wirklichkeit ist an- ders. Der Musterentwurf wurde 1977 von der Innenminis- terkonferenz verabschiedet. Das war also vor 26 Jahren. Hessen hat seinerzeit eine von der SPD geführte Regie- rung gehabt. Später gab es auch Innenminister der FDP. Die Hessische Landesregierung",NON_HATE
"eingebracht? War der schon einmal eingebracht?) Die SPD ist eigentlich die Partei, die für soziale Gerechtig- keit sorgt. Wenn man sich aber anschaut, dass das Geld einfach nach Gemeindefläche, nach Straßenlänge verteilt werden soll, wird klar, es fließt natürlich auch dahin, wo nie Straßenbeiträge erhoben wurden. Auch z. B. eine Stadt wie Eschborn, die unstrittig gute Einnahmen hat, die abun- dant ist, soll Geld erhalten. Wo ist da eigentlich Ihre Ge- rechtigkeit? (Norbert Schmitt (SPD): Schon mal etwas von Kon- nexität gehört?) Herr Rudolph spricht hier immer von einzelnen Fällen ho- her Belastung, aber am Ende bekommen alle Geld. Das ist für uns keine Gerechtigkeit. (Beifall bei dem BÜNDNIS 90/DIE GRÜNEN – Norbert Schmitt (SPD): Schon mal etwas von Kon- nexität gehört? – Unruhe – Glockenzeichen des Prä- sidenten) Ganz im Gegenteil sind wir der Meinung, das hätte sogar neue Ungerechtigkeiten geschaffen. (Norbert Schmitt (SPD): Art. 137 der Hessischen Verfassung!) Wie wollen Sie denn denjenigen Bürgerinnen und Bürgern erklären, die in der Vergangenheit Straßenbeiträge gezahlt haben, ihren Anteil für die Sanierung ihrer kommunalen Straße, dass die Bürger, die vielleicht eine oder zwei Stra- ßen weiter wohnen, in Zukunft keinen Cent zahlen? (Norbert Schmitt (SPD): Art. 137 Abs. 5 der Hessi- schen Verfassung!) Einen solchen Bruch innerhalb der Kommune, dieser Ge- meinschaft, können Sie keiner Bürgerin und keinem Bür- ger erklären. Genau das ist der wesentliche Punkt. (Hermann Schaus (DIE LINKE): Also sollen alle zahlen! – Unruhe – Glockenzeichen des Präsidenten) Es geht hier um eine originäre kommunale Aufgabe. Die Sanierung und der Erhalt kommunaler Straßen sind eine originäre kommunale Aufgabe. Deswegen wird auch auf kommunaler Ebene, in der Stadt oder in der Gemeinde, entschieden, wie dies finanziert wird. Es gibt verschiedene Möglichkeiten. Es gab schon immer Kommunen, die ge- sagt haben: Wir wollen das lieber von allen Bürgerinnen und Bürgern finanzieren lassen. – Die haben die Grund- steuer entsprechend erhöht. Das ging nach der alten Ge- setzeslage nicht, weil es eine Pflicht zur Erhebung von Straßenbeiträgen gab. Genau das haben wir abgeschafft. Darum ging es uns: Wir haben dafür gesorgt, dass die Kommunen einen größtmöglichen Entscheidungsspielraum haben. Das kann auch",NON_HATE
